stop_id,stop_name,stop_lat,stop_lon
kEQqRNXv,Arul Nagar,13.1454680860495,80.2396683300247
ZCsEtuOb,Madhavaram Milk Colony Main Gate,13.1503740476919,80.2417686896056
bEuFbYIx,MMC Veterinary University,13.1617378611539,80.2440851435399
PUIIuxlM,Mathur Gate,13.1668947938586,80.245885953373
BGAyznqC,Mathur Second Main Road,13.1669226164673,80.248134640397
AvILYntX,Mathur MMDA Third Main Road,13.1668673085798,80.2502246261956
WSMobtPt,Manali Meenakshi Theatre,13.1624959311537,80.262471411045
exnIZrMP,Chennai Petroleum Corporation Limited,13.161410747574,80.2689191237828
aWeAvoyP,MFL Labour Gate,13.170049807418,80.2716372736171
sonNAVmZ,MFL,13.1775914495526,80.2699172949317
iFderoVa,Vaikadu,13.1842957431086,80.2697085882854
dQYZBhGJ,Elanthanur,13.1889052040035,80.2696055350498
aDaRCcaB,Andarkuppam Check Post,13.1923205694534,80.2694769706889
KMLNQwjh,Dwarka Nagar Elementary School,13.1969003240764,80.2694214122516
YxUFlvZH,Vichoor Echakuzhi,13.2035453468491,80.2698432784377
KwXNMHkb,Manali New Town,13.2080716854545,80.2705523368123
niqrIlpR,KMC Hospital,13.0778037706812,80.2441709267257
YUoAGOos,Taylors Road,13.0764208750144,80.2376361813668
cEOIeJTR,Pachaiyappa's College,13.0758320984309,80.2346905035151
uKbbRztG,New Avadi Road,13.0799968819013,80.2334623574827
ERcEoUXY,Kilpauk Garden,13.0838851435632,80.2338652031768
QncWjmnC,Water Tank Kilpauk New Avadi Rd,13.0887672005491,80.2306258538853
LBOtcvsG,V.O.C. Nagar,13.091327298291,80.2273264644743
VCDwRKse,Gandhi Nagar,13.097087242266,80.2172057086195
zjjLSYAp,Telephone Exchange,13.1012335375009,80.1624796731917
XyHfgUxW,T.I Miller,13.1035618302609,80.156478140888
fGmFhgnx,Dunlop,13.1061935799048,80.1522369540788
gKoyUmab,Dr. BR Ambedkar Statue.,13.1078395441961,80.1521581233744
rckblBTM,Canara Bank,13.1103125953689,80.1521219127546
yQQuLFAg,Ambattur OT Bus Stand,13.1196748199694,80.1497321959726
wFSILCzc,Raaki Theatre,13.1217954068533,80.1479253780052
izUAPpdi,Oragadam,13.1270833677604,80.1535128013186
xyBTaHvp,Pudur,13.1307628768119,80.159012850623
AmahvgQB,Udhayam Theatre Or Ashok Pillar,13.0351335602187,80.2108847129268
nmfQPmsh,Kasi Theatre,13.0301713893947,80.2092143846367
WVIzAqgp,Gangai Amman Kovil,13.0291914782765,80.212471513186
deEbnglA,Kamarajar Statue,13.0264857077058,80.2116119358878
ICtDTIBO,Saidapet West Bus Stand,13.0241908257749,80.2127492354448
edZylEqO,Jayaraj Theater,13.0246740307839,80.216492
xHCQVIrV,Vinayakar Kovil,13.0231328878403,80.2163706064401
sEdXRfvm,Kothaval Chavadi St,13.0217708676542,80.2162295450978
ePmZpeQm,Kothaval Chavadi Corner,13.0214885470495,80.2193202334237
HymiZyeQ,Masoodhi St,13.0204062619974,80.2194822595072
nlcYHWMy,Adduthotti Bridge,13.0184753930065,80.2189298426337
UOwAbvxx,Labour Colony,13.0150714615406,80.2148612614117
zQFCjKFm,CIPET,13.0136180168485,80.2045626437891
kevPtEmw,Guindy Sidco,13.0149805462713,80.1995017668648
UvvBnPGB,Military Hospital,13.0193303881363,80.1986055897929
Dbkifvcv,Defence Colony,13.0259535664874,80.1998468022554
WGGanwZU,Ambedkar College Vyasarpadi,13.1184686052269,80.2597173979974
gRuqifBH,Vyasarpadi,13.1113783865529,80.2657236927047
uHbImzAf,Kannigapuram,13.1082326917317,80.2604233715491
JZGNdgml,Madhavaram Aaduthotti,13.1043773996344,80.2611053855446
bvSKVAYv,Pulianthope Police station P1,13.0998278715155,80.2598164763116
GigUVtty,Dasa Mahan,13.0976048864953,80.2543519843775
UAkhVpHN,Otteri Police Station,13.0999817550888,80.2515084870367
aYvzRwqU,Podi Kadai,13.0972338986471,80.2480658677699
IpBcScgC,TB Hospital Ayanavaram,13.0968140075379,80.2456285075778
xbeOVhLE,Ayanavaram Signal,13.0973031713988,80.2423429156327
KTHxRvtW,Gandhi Nagar Hospital,13.0959088954829,80.2190715008023
GhNbXpjs,14 Shop Complex,13.0901369614071,80.2182932858547
uKKyuZyC,Kandaswami Naidu College,13.085669205574,80.2181407287417
udNzSSji,Aminjikarai Police Station,13.0818048608617,80.2179693339283
qMoZNsgo,Anna Siddha Hospital,13.0777748820847,80.2180537425074
hCxxcqWU,NSK Nagar Arumbakkam,13.0749721958018,80.2164953652259
IOcMwGKn,DG Vaishnava College,13.0759140127366,80.2133303239257
ybjkPLXB,Arumbakkam Post Office,13.0770639791101,80.2105785545482
cPCRxZjy,Thousand light Or U S Embassy,13.0536129657083,80.252970391299
aFxztqGh,NGO Colony,12.9983353892734,80.2073757440496
xwyDeZpB,Adambakkam Depot,12.9946946499302,80.206588456266
VteEtmNz,Vanuvambedu,12.9810301203492,80.1953894568593
bIdHMWdX,Puzhuthivakkam,12.9782006906612,80.1939473146965
XUSCvpwY,Ullagaram Oil Mill,12.9764426754827,80.1933243228825
DXkyGlDA,Kumaran Theatre,12.9722546777244,80.1913538559692
LASpLrUw,Madipakkam Road Junction,12.9684138487561,80.1897083443738
zfmNZkKD,UTI Bank,12.9659427982699,80.1885837622931
ULIlEdjB,Ganesh Nagar,12.9617039171565,80.1873931374553
XHLHCkqn,Kilkattalai,12.955957512692,80.1869472385858
xHmfzzaU,Perumbakkam,12.8867808766255,80.2105585623294
JXPsVVaS,Simson Or聽Periyar Bridge,13.0710887612072,80.2740051250328
fOfcyQgJ,Flower Bazzar,13.0882982309662,80.2813409416217
yAsGVYQM,Tambaram West,12.9257049083211,80.1061201325226
RabBrvbh,Kulakkarai Bus Stop,12.9254825171453,80.1043122652777
TikfrWrm,Lakshmipuram,12.9253000423874,80.1009608563445
jgCiOeaN,Vettri Nagar,12.9232042394651,80.097089496751
ZUUFaTkv,Barathi Nagar,12.9215647053688,80.0927215987138
hlYcHDiv,Gandhi Nagar,12.9208951962623,80.089956370185
wBZvskGC,Old Perungalathur (Ambedkar Statue),12.9190415154601,80.0838415019091
WzJZybAt,Parwati Nagar,12.9182547666317,80.081728942528
KbKyxild,Madanapuram,12.9154390196181,80.0773502315332
iRgZVaoH,Attai Company,12.9143943144538,80.0716038451152
Phtvjmoj,Mudichur Bus Stand,12.9112235281714,80.0698396663452
NkYJOxxA,Varadarajapuram,12.9088078105023,80.0687598045308
KhQckqci,Lakshmi Nagar,12.905695927431,80.0663441838372
zrVEttwl,Natesan School,12.8999311128745,80.0651315308173
qmRscxuH,Mannivakkam Road Junction,12.8943779696921,80.0644575889642
NSvMYbfW,Mannivakkam School,12.8915141427758,80.0694844448212
OdbRrJhV,Vandalur,12.8935602442549,80.0819867802595
auVwQhgk,Park Station,13.0813484112572,80.2731890654994
wRzZZFHB,Madras Veterinary Hospital,13.0853815224317,80.2651691424585
tZiWmgTn,Vepery Police Station,13.0861940784884,80.2613258193296
SjZGieDS,Doveton,13.0864407313019,80.2568666332241
VWoqleUj,Purasaivakkam Tank,13.0855645551094,80.2537116836985
SaxCesIu,Motcham Theatre Or GRT,13.0858853771784,80.2501761285077
MHYyLhRG,Kelyys Court Balfur Road,13.0847157468488,80.2448821910541
rClMLArS,Mummy Daddy,13.0825558184333,80.2421098617058
mZseJHmU,Kilpauk Garden,13.0822927721297,80.2336526381124
ObSmhyZQ,Bala Vihar,13.0824622195722,80.2314537445715
gIYjIoXe,Pulla Avenue,13.0830648922769,80.22689437806
pqMwCjWB,Chinthamani,13.0847983917982,80.2241887959306
fLUHESTX,Anna Nagar East Metro Station,13.0844913443106,80.2204556002255
lklhFYFG,Anna Nagar Roundtana,13.0845441513879,80.2171044498595
ftMGYADA,Blue Star,13.0847825314213,80.2109292711639
zkNesJjL,12th Main Road,13.0850776869625,80.2046282289659
tNTWUPxE,Thirumangalam Or Sunguvarchattram,13.085270378538,80.1993904470701
RoNCefot,Thirumangalam EB Office,13.0870786531305,80.1979459215911
DLdtTvFi,Collector Nagar,13.0877238682145,80.1888434890258
cCSIoIah,T S Krishna Nagar,13.0879749786703,80.183442814965
BMjcVVlm,Golden Flats,13.0881721707686,80.1780189777273
UwjteYfa,Wavin,13.0884959795893,80.1719821380561
nIakFMcq,Ambattur Industrial Estate,13.0994811201946,80.1700103770738
rJXgoCik,Kovalam Chamjarai,12.7789217442408,80.2480319127119
JAEHZACy,Kovalam Kelambakam Road Junction,12.7839988361994,80.2452953255556
ZIvIwqTW,Kovalam,12.7883016136199,80.2432435980768
SdEWNrvb,Kunnukadu Alamaram,12.7965692788171,80.2411326741802
ImuPiggn,Muttukadu Boat House,12.8058512671211,80.2427628530936
kMrSvhcD,NIEPMD,12.8126710963312,80.2423016087027
pySAVSoY,Panjabur or Yellow board,12.8194653191437,80.2401931783249
cVeADzkw,Mary World or MGM,12.8274759057767,80.2401555612591
BDSRgQTg,Muttukadu,12.8316927068447,80.2403747845719
EjMZgDJt,Meera Nagar,12.8415483567397,80.2404772553244
WDOOnJlC,Kanathur,12.8518902462898,80.2411818009739
qLEwgwyN,Uthandi Toll Gate / Ragash College,12.8597762492662,80.2417588860458
BzJNmTUM,Anandbagh,12.8650919313242,80.2422944039872
ebBIwNsf,Uthandi,12.8685822576248,80.2433383770076
yhYCDbZJ,Nainar Kuppam or  Uthandi Colony,12.877868811716,80.2437075554062
sAYtjSkX,Panaiyur,12.8870393954682,80.2455945065476
yGnjFAhM,Akkarai or Water Supply Head Work,12.8983326857785,80.2474634899879
gyQqEnFq,Thiruvanmiyur Depot,12.9868499262037,80.2592892551454
tOhgfmkj,Akshaya apartments Guduvanchery,12.854513057282,80.0679015590827
hmRIiXJy,Palakka Company,12.8568277211357,80.0696494692202
RyPegcUV,Iraniyamman Koil,12.897432906791,80.0893201959634
zjKsBdNQ,Kadaperi,12.9330953190646,80.124064237588
mqJvCapF,Durga Nagar,12.9491665492134,80.1253546239252
tTbFYEPP,Vichoor,13.2173185734792,80.248933711916
eIBTCCCb,Thirunillai Road Junction,13.2341217250168,80.2278485627966
gozRELiL,Arumandai Road Junction,13.2281957261655,80.2183433994617
sZMRTtVP,Marampedu,13.2298109642958,80.2112668473945
iKWaHdND,Marampedu Tea Shop,13.2306718829129,80.2110808678898
DFuWYygu,Kandigai Marampedu,13.2330333245718,80.2079885523897
AIvMrZbX,Budur Hospital,13.2340037780438,80.2066683122512
oTXyBJNn,Budur Ambedkar Statue,13.2367030576625,80.2030348193202
rluMkzbt,Budur,13.2380183681656,80.1988776530671
rREIWzym,Orakkadu,13.2411526129334,80.1839083345149
TmbwpUyz,Sozhipalayam,13.2363748196086,80.1714993629523
CxeJhmQn,Karumari Amman Koil,13.2372562904992,80.1663752063472
gBkmsEyR,Parrys Corner,13.0907627514536,80.2909908058433
ubZrQMid,Beach Station,13.0945174196251,80.2922395636913
OaEnPsPz,Clive Battery,13.1000901114707,80.2940620926779
nsjiKPCz,Thambu Chetty Street,13.1026207510013,80.290766171932
AtcDBGpE,Royapuram Market,13.1087891250327,80.2915438677026
Oslgxmkx,Kalmandapam Police Station,13.1157085961169,80.2925785969443
lBopHXdD,Kasimedu,13.1245976187736,80.294366942989
DKPrUpnj,N4 Police Station,13.1344181780355,80.2971420521797
NLDgVASg,Anna Nagar,13.1398312636059,80.2984652746819
QGNcLOop,Builders Industry,13.1467765911052,80.3013987715679
EwdOCOAF,Tiruchanankuppam,13.1492478938672,80.3025613407086
GZZaPhbw,Ondikuppam,13.15413261474,80.3042175821818
uPlQduWZ,Fire Station,13.1562178908108,80.3047293518671
EtAJJbBW,Apparswamy Kovil,13.158393908762,80.3054959357775
qezgFtTe,Theradi Beach Road,13.1602290804271,80.3058601661451
LUpTnILf,Thiruvottiyur Market Beach Road,13.162725026958,80.3062897115532
zrJLwXnk,Masthan Kovil,13.1670762878609,80.3085371791373
xWKOjfGB,Carborundum Universal,13.1725248405035,80.3116522852536
JjkwBsaR,MRF Beach Road,13.1768785969958,80.3133124210283
cYHkZUeY,Ramakrishna Nagar,13.1832447959426,80.3161077917711
LjPncvCg,Barathiyar Nagar,13.1856136393121,80.3169295583379
ZkIfwknW,Netaji Nagar,13.1889457042404,80.3144111033187
XBhuaxff,Icici Bank Ennore,13.192621937299,80.3135477243288
AwLiWVdI,Annai Sivakami Nagar Or Barma Nagar,13.1989727260216,80.3156079752164
XNHVHmHa,EPTS Quarters Or Kathivakkam,13.2034241114951,80.3191541847027
apwTQKga,Chinna Kuppam Or Ashok Leyland Back Gate,13.2063493745226,80.321376553924
lBjlyorh,Periya Kuppam,13.211950542379,80.3235450900288
GBYHqHQO,Eid Parry Fertilizer Factory,13.2159762228592,80.3258853469963
ZTCNsviV,Thalan Kuppam,13.2202235636002,80.3271300115185
ODNKqRCQ,kothari,13.2226071659831,80.3278567582664
iPzquFzR,Thalankuppam Beach Road,13.224840483399,80.3277990201211
hygBouPP,Thazhan Kuppam,13.2271204036174,80.3267278745236
NcoWExwJ,Ulaganathapuram,13.2264230008135,80.3242681868851
jisQZBDs,V O C Nagar,13.2258432926359,80.3218175486936
exwEUcIO,Kamaraj Nagar,13.2235097150931,80.320118892363
XwjzzvVV,Valluvar Nagar,13.22050084606,80.3197658980712
WgelRheP,Ennore Bus Depot,13.2148313874153,80.320803057879
OyJKKata,Vyasarpadi Market,13.1138783650999,80.2635714685471
EPmEpfWC,Red Hills EB Or Azhinjivakkam Road Junction,13.2016540613529,80.1947461894013
RBwynnQe,Parveen Travels,13.2103215134971,80.1951295193028
NEOaVWFJ,Sothupakkam,13.2160756805981,80.1964362359934
buoLtkoi,Kummanur,13.2184589363473,80.196995466559
TimDJQqX,Kummanur Colony,13.2211047566976,80.1966835714697
ouHKxPGS,Budur,13.2381224791813,80.1988380904842
FPXdCAOW,Budur Ambedkar Statue,13.236748422901,80.2030653294478
LbyQgJih,Budur Hospital,13.2340971204949,80.2067229622599
yjaYbUGq,Kandigai Marampedu,13.233060087203,80.2080616425853
HaSZVkzu,Marampedu Tea Shop,13.2306519739314,80.211166028026
xokKvraT,Marampedu,13.2298419701929,80.2114079986439
INegqJKU,Arumandai Road Junction,13.2282570856069,80.2179004996981
nNuUCqPb,Kannagi Nagar Bus Stand,12.9253802913153,80.2382695754054
fpInPVFL,Three Aduku,12.9313033279142,80.238442275519
aSxVTIYY,Sivan Kovil Or PTC Quarter,12.933258589181,80.2360509651573
ZteDawQi,Guindy Industrial Estate,13.0087585099934,80.2115027149677
CHPuwAmI,Guindy M K N Salai,13.0081502320464,80.2097482029682
hpACGGyB,TB Hospital,12.944093289066,80.1346978194981
CKorGRkE,Kadaperi,12.9333714402953,80.1246972389155
OrBuGfHX,Tambaram West Bus Stand,12.9275891104378,80.1188639953014
rfVXpFlV,Mannivakkam Road Junction,12.894269733799,80.0638193763129
FdzHSswJ,Karasangal,12.8943667267571,80.0469444704413
nvtqczOj,MGR Nagar,12.8919825508899,80.0402860450215
cKlxsEIa,Padappai,12.8862495480488,80.0210434812543
WvPJYXMk,Jayanthi Theatre,12.9875648607057,80.2559267822192
qjwSVoCq,Tidel Park,12.9874170597038,80.2516611348474
IvXmMOhB,Velachery,12.9757652164902,80.2213184848732
HcKLTTXk,Velachery Railway Station,12.9710729410362,80.2191022231937
kKINhesM,Kaiveli,12.9637540796469,80.2162134337816
kNXaohyL,Raam Nagar,12.9651799381233,80.2072779123155
nOepWjtB,Sadasivam Nagar,12.9655833120492,80.2045105883777
tdSVPjpA,Balaiah Garden,12.9654108063316,80.200946911277
zVMCvpDh,Ponniamman Kovil Road Junction,12.9647950470438,80.1964661878168
tYiGccLM,Iyyappan Koil Madipakkam,12.9653362230398,80.1915360320927
lbcfEYtb,Koyambedu Chathiram,13.0724300331829,80.202191615097
tIdXZaSh,M M D A Colony,13.0637825260537,80.2116635642616
XtVjaEbI,1st Ave,13.0451341172265,80.2124234280388
CoebvEmQ,Guindy Industrial Estate,13.008966272973,80.2113491585016
CEfTiGJp,Ripon Building,13.0812533627015,80.2718622070518
SVPLEqNI,MR Theatre,12.9245094684931,80.1159067466617
CLHAwcNw,Irumbuliyur,12.9166368123026,80.1066671786404
ALhaazBT,Perungalattur,12.9064033564378,80.0964466399262
BLvXEzeq,Vandalur Gate,12.8922895028378,80.0858553812995
gzTQJVMW,Vandalur Zoo,12.8805562491289,80.0808152705822
XLVjRryq,Urappakam,12.8678154408965,80.0757690350541
iEKDTvNf,Akshaya apartments Guduvanchery,12.8540142478586,80.0677640958707
YvwuVYMF,Guduvancheri Bus Terminus,12.8450994160502,80.0615605758371
oYdkYEMp,SRM College,12.8257863152558,80.0410311585777
ZgqhsueA,Maraimalai Nagar,12.7994949101703,80.0232760635045
tDhKnafe,Ford,12.7867564783738,80.0151517404216
WhCgdKgR,Tirutheri,12.7559432893518,80.0019813564261
vjVhbIrq,Mahendira World City Or Chettipunyam,12.7432866419291,79.9926576517196
bInfxKVp,Chengalpattu New Bus Terminal,12.6910131072492,79.9803210791027
ZevQgZaz,J J Nagar West Terminus,13.0826414579363,80.1700688983451
QsPOuThV,Choolaimedu,13.0668361401694,80.2301631723888
HUVJunNe,Quaid E Millath Arts College,13.0631181866663,80.262220352703
eeSdZFhf,Bells Road,13.0641058439472,80.2782882057895
NKCxdwhs,Gosha Or Kasthuribai Hospital,13.0609579182536,80.277777766428
mYoRZvtc,Triplicane,13.0582074144041,80.2777745440556
RFaTWaew,Kannagi Statue Or Presidency College,13.0577044197721,80.2815597411479
FTwVCxQy,Marina Beach,13.0614159836048,80.2827520624266
gaLZwYvS,Anna Square,13.0663895936581,80.2844001598744
BqZQArDi,Nurse Quarters,13.0822274521281,80.2785210469137
xkdRvtRu,Purasaivakkam Tank,13.0836580319298,80.2545998301586
FMUOpSYD,Alagappa Schools,13.0818113173851,80.2541254140905
PITuJYqk,DR Supermarket Mogapair West,13.0816614893506,80.1671472550629
ntZXMthh,VGN Mogapair West,13.0766746007714,80.1651800538941
xSynUqPV,Nolambur Sakthinagar Bus Terminus,13.0722814570725,80.1672335573374
YqlTLIQa,Perungalatgur Lake View Stop,12.9087793206194,80.0985925050926
KgwKZlse,Iraniyamman Koil,12.8974276777108,80.0896031690145
INcsxxRC,Vandalur Gate,12.8931529709582,80.0863509194151
vkArqzKY,Anna Nagar Colony,12.871584798914,80.1014845700935
DgYBMgPg,Kolapakkam Junction,12.8705840194424,80.1068919717472
VEiYdotb,Ramanujar Engg College Or Balaji Plytechnic,12.8672997726548,80.1155001194525
AhWKwjTz,Vengambakkam Road Junction,12.8628546306339,80.1268941317522
LTfflVxG,Tagore Engineering College Rathinamangalam,12.8604125981509,80.1314671731248
qRJySzaf,Rathinamangalam,12.8579874556946,80.133787269421
HeRuYpNs,Kandigai,12.8509702688045,80.1405930503082
mRKfPREJ,Melakottaiyur,12.8456120625708,80.1490046940105
fdwLSfsa,Keelakottaiyur Or Malrosapuram,12.8376681820354,80.1552363721044
cgSMZptb,Samathuvapuram,12.8326084575585,80.1595900338731
lhSIyIfw,Mambakkam,12.8277317538051,80.165024952592
OeZVKJdr,Military Camp Mambakkam,12.8087783345747,80.1862889880322
sPGYwoyj,Anjaneyar Temple Pudupakkam,12.8061252299209,80.189396801793
XUTqNKWc,Pudupakkam,12.7995017044443,80.1981769130571
WLjshetp,Kelambakkam Bus Stand Or Government Hospital,12.7927759263182,80.2153437184768
JvovwZNp,Butterfly Company,12.7921931627093,80.2173975062276
zEOiVqLB,Samiyar Pannai,12.7903171463629,80.2206534433507
MpBHVRZl,Kelambakkmm General Hospital,12.7866774831681,80.2205590320409
BTqefEfM,Kelambakkmm Police Station,12.7853276785134,80.2199838048352
OXvlrfnG,Chenganmal Road Junction,12.7708035426784,80.213205924448
jbnutCPm,Vijaya Shanthi Lotus Pond,12.7597596539048,80.2088519339783
CqPWXNIf,Koman Nagar Road Junction,12.7566864014872,80.20718058785
YVGWiGkc,SSN College,12.7511949645366,80.2042312578126
PTXTBNaJ,Kalavakkam School,12.7442654544671,80.2003582242801
YlNQtPpw,Kalavakkam,12.7417867762792,80.1974442615851
ZLCIvgrp,Thiruporur Or Kannagapattu,12.736200372958,80.1905692196999
Uacajbua,Thiruporur Kovil,12.7298294174109,80.1890075112084
ePNoEVbb,Kandhaswami Temple Tank Thiruporur,12.724892695163,80.1880217688913
wcUGKfLa,Thiruporur Bus Stand,12.7221950667119,80.1873284449075
UWSJuCAz,Utthamar Gandhi Statue,13.0605346279596,80.2475107989485
ytUqATXS,Madhya Kailash,13.0062422075139,80.2474019116672
yrWAEsGy,Womens Polytechnic College,12.9982523528791,80.2489396549133
oFLgHrco,Tidel Park,12.9912811733495,80.2507081465453
DJDPVkXF,Pillaiyar Koil,12.9812087960542,80.2381901776143
zwmwkNcj,Bharathi Nagar,12.981209303823,80.2341317409811
CCoJPQpR,Pallikaranai Kamachi Hospital,12.9486237201868,80.21027843961
HeidvHXY,Balaji Dental College,12.9440501368287,80.2083406411994
MttNRhjN,Narayanapuram,12.9396808836007,80.2055824179076
VbMcfGsr,Pallikaranai,12.9339870914211,80.203989066285
ljNlRbnZ,Oil Mill,12.9294482239318,80.2027966497202
KSJnwxVm,Asan College,12.922311715266,80.1974305770098
mdiSFJRM,Medavakkam Colony Or Puliamaram,12.9191292671135,80.196173998909
bmqZcfhO,Medavakkam Junction,12.9169366985681,80.1942616854237
RXuaQdiQ,Pallavan Nagar,12.9108999841445,80.1964213007241
orpkgmYq,Perumbakkam,12.9078143381436,80.1989105124941
gHieypBQ,HCL Company,12.901749453199,80.2183652163062
IOpdOfiF,Sholinganallur,12.9010510913952,80.2275735104122
OzfRLJkq,Ponniamman Kovil,12.8857514025706,80.2270122641287
faEIqsGg,Kumaran Nagar,12.8779263476172,80.2269802618617
tDCbUlgM,Satyabhama University,12.8719460470518,80.2268262096384
RyhuDLev,Semmancheri,12.8605189737229,80.2266437793369
HlhFjJtZ,Kodikambam,12.9024297260617,80.1008453585896
uGRyXcfW,Sadanandapuram,12.8969714071205,80.1097286336775
KPcRWbGT,Alapakkam,12.8870730333007,80.107082379915
yjQwxGED,Nedugundram,12.8802343119735,80.1088867674823
NKGBUaFm,Vengambakkam Village,12.8727564599184,80.1328219529944
drmArhka,Secretariat,13.0800170617592,80.2882536161967
LPQBwisp,Kalaivanar Arangam,13.0662390202132,80.2748177806209
zjSAMvDn,Nandanam YMCA,13.0288541555731,80.2366264217136
nsbHlbAq,DLF Or L and T,13.023638812098,80.1787392910039
WhHfbZWj,Mugalivakkam,13.0294350791266,80.1683835935878
lsBVGYKC,Porur Shakthi Nagar,13.0314343055964,80.1648411078407
FFGyTMvJ,Porur,13.0352477665586,80.1546990628996
mSXRukCc,Ramachandra Hospital,13.0365241915047,80.1430417140825
kjxfKqbD,Iyappanthangal,13.0372582459774,80.1386471254545
hSRFRBsa,Iyyappanthangal Bus Depot,13.0379198345594,80.1350574260146
nzTRQfUi,Kattupakkam,13.040820495452,80.1278629221395
MklhhYCQ,Poonamallee Municipality,13.044861438723,80.1158597570623
rnFrOJMw,Karayanchavadi,13.0464586555219,80.1111283466444
funWfCdm,Kallarai,13.0491090994889,80.1057144068107
CEZTRnUo,Poonamallee Government Hospital,13.0502239771192,80.0992874461994
alaJPSTW,Thandurai,13.1158591428358,80.0632932944775
pGpZhRvq,Thandurai Palla Street,13.1127919592035,80.0624043585897
XeinAhyy,Thandurai Pond,13.1095606115633,80.0610044751572
MlYFoaez,Annaikattucherry,13.1047579022004,80.0584538160581
UXEWVZzP,Amudurmedu,13.1003316122296,80.0579809102734
clVXMHJf,JJ Nagar Thandurai,13.096293499414,80.0577686916113
suvDbtPR,Sitharkadu Bypass,13.0893614011117,80.0575862586636
eLEJvIlJ,Vayalanallur Koil,13.0855882437591,80.0690535901319
BuUVquxB,Vayalanallur,13.0853539024673,80.0713605927219
XwJbeVId,Vayalanallur MGR Statue,13.0826735956486,80.0725850001394
sICvpcEb,Chokkanallur,13.0796048551159,80.0725339530723
qZeFqHEu,Kolappancheri,13.073109143276,80.0771079940378
uhArLFHO,Parivakkam,13.0661610904252,80.0935456239251
cBsLzvxc,Pattaberam Road,13.056748040351,80.0976379883432
IHyEfJGv,Vadapalani Bus Stand,13.0493279272262,80.2070352164139
jcExlqwL,Valasaravakkam,13.0410513622452,80.1737007622051
RCkelXPh,Jai Garden,13.0387786708691,80.1687271920032
ByxmyJFT,Lakshmi Nagar,13.0381786866246,80.1647404299428
bFakMEeO,Karambakkam,13.0374457328819,80.1597158841012
FcGSHAFP,Porur Arcot Road,13.0353360767608,80.1565232202429
XuFnwsQn,Panimalar College,13.0468581793415,80.0756512712511
FdBCLyPI,Jaya Jaya Sankara International School,13.0465085772736,80.0742695318546
IJbUVGLH,Kundumedu,13.0512592242435,80.0651528687399
XsvFZXJo,Thirumazhisai Bus Stand,13.0555391147946,80.0565919371613
NAwFzVQz,Mel Menambedu,13.0666818207682,80.0393200641738
dMpYNFzw,Jamin Korattur,13.0813277083772,80.0221062342152
bIhgcGjB,IMA College,13.0870033261317,80.0164197519871
IpOsGrUQ,Puduchatram Bridge,13.0903281540344,80.005575018658
KyrNRMTR,Mettukandigai,13.0953573413909,79.9928721773185
nCgrSQNi,Murukanchery,13.0980466665184,79.9790100654834
HnEviCBr,Aranvoyal Kuppam,13.099191977173,79.9748484267359
UCTWITih,Aranvoyal,13.1007178669992,79.9669871949088
ITdbUezF,Tirur,13.1066412637441,79.9585433728602
dOTSUZHl,Putlur,13.1075986912184,79.9378449469805
UHSPJyEW,Venkathur,13.1073846285184,79.9300865322883
kjmHgYUi,Ondikuppam,13.1103219600165,79.9180303871326
pTTspriv,Manavala Nagar Junction,13.1108926580178,79.9101563780866
yRjqmRuq,Thiruvallur Oil Mill,13.1226825356439,79.9116083710431
muVREKCV,TNSTC Bus Depot,13.1351506916959,79.9085972156341
CVPWCvNJ,Thiruvallur,13.1387413922364,79.9075181371717
hTwIpwmJ,Gnana Vidyalaya School,13.1404834235937,79.9059807309141
vdcnluKx,Meera Theatre,13.1443173240507,79.8983632915965
YBedKIYB,Thiruvallur Collectorate,13.1436306921066,79.8940642789007
YphEpSjd,Toll Gate Sathiavedu Road Junction,13.1427028524322,79.8908182204245
lNhzPqJQ,Thirupachur,13.1407072711974,79.8790918492022
kSEBYbSk,Priyankuppam,13.1201741426301,79.8686585885896
ZzjEqMkQ,Christian Hospital,13.1158215220251,79.8682834444162
TDfwThTy,Kadambattur,13.1004407615725,79.8633756364973
LOkvvGyU,Express Avenue,13.0608801054394,80.2652321895523
UhLTvOOf,Gemini P H Or U S I S,13.0525020254092,80.2506377517914
nGRNUPgX,M.G.R Salai (Nungambakkam) or Plam Grove,13.0531777265421,80.2480540011331
ARTSSefO,Vetnary Hospital,13.0525307662585,80.2401596279264
buAeVenh,Periyar Salai,13.0531749433298,80.2373171631764
STSGJiIu,Liberty,13.053777574432,80.227267563624
TdfMaTlB,Trustpuram,13.0526196671076,80.2215778295781
HFWqVgZL,Kodambakkam Power House,13.052159257795,80.2200377538537
WvqWrSdw,Vadapalani Kovil,13.0499340871271,80.2127799025004
NfHwMQdR,Virugambakkam Saradha Nagar,13.0477027914181,80.195810120035
dLUoTBAU,Kaliyamman Kovil,13.0489934400029,80.1921669198775
drFxsmcp,Koyambedu Market Or Police Station,13.0692090460371,80.2003097450429
nfVKmKPZ,Flowers Market,13.0692902793683,80.1977206371666
wdTSZSbC,Koyambedu Market,13.0669096128741,80.1915729403627
EvOnizWo,Malai Medu,12.8361597581179,80.0658064611351
VKJFREzF,Putru Kovil,12.8316406815436,80.0715666936908
rhOosuOh,Om Sakthi Nagar,12.8270456018091,80.074702096381
pNPkNoga,Perumanttunallur,12.8225978349154,80.0775488523769
